102854,0,13
102854,1,6
102854,2,3
102854,3,2
102854,4,3
102231,0,18
102231,1,16
102231,2,10
102231,3,7
102231,4,7
104443,0,6
104443,1,1
104443,2,10
104443,3,7
104443,4,4
108887,0,13
108887,1,16
108887,2,2
108887,3,12
108887,4,13
103476,0,4
103476,1,7
103476,2,16
103476,3,1
103476,4,6
105099,0,12
105099,1,2
105099,2,1
105099,3,17
105099,4,5
106823,0,9
106823,1,0
106823,2,0
106823,3,13
106823,4,10
110888,0,20
110888,1,17
110888,2,3
110888,3,19
110888,4,8
106789,0,9
106789,1,4
106789,2,16
106789,3,19
106789,4,18
107954,0,6
107954,1,17
107954,2,6
107954,3,5
107954,4,2
104566,0,0
104566,1,2
104566,2,5
104566,3,0
104566,4,0
105245,0,2
105245,1,18
105245,2,18
105245,3,19
105245,4,14
109206,0,4
109206,1,5
109206,2,11
109206,3,11
109206,4,2
104748,0,19
104748,1,2
104748,2,5
104748,3,0
104748,4,16
110486,0,20
110486,1,11
110486,2,9
110486,3,15
110486,4,2
101649,0,6
101649,1,12
101649,2,7
101649,3,0
101649,4,4
106085,0,18
106085,1,20
106085,2,7
106085,3,18
106085,4,18
103528,0,10
103528,1,8
103528,2,7
103528,3,1
103528,4,9
109253,0,18
109253,1,5
109253,2,0
109253,3,11
109253,4,0
107306,0,15
107306,1,0
107306,2,10
107306,3,4
107306,4,19
104157,0,4
104157,1,2
104157,2,13
104157,3,2
104157,4,10
101225,0,3
101225,1,12
101225,2,15
101225,3,1
101225,4,15
