102847,10,7
102847,11,6
102847,12,5
102847,13,1
102847,14,8
105400,0,6
105400,1,1
105400,2,7
105400,3,6
105400,4,2
105400,5,1
105400,6,0
105400,7,2
105400,8,4
105400,9,1
105400,10,0
105400,11,6
105400,12,8
105400,13,3
105400,14,1
101964,0,5
101964,1,3
101964,2,3
101964,3,1
101964,4,4
101964,5,7
101964,6,7
101964,7,1
101964,8,0
101964,9,1
101964,10,4
101964,11,1
101964,12,4
101964,13,6
101964,14,1
107364,0,7
107364,1,7
107364,2,3
107364,3,4
107364,4,5
107364,5,4
107364,6,6
107364,7,0
107364,8,8
107364,9,1
107364,10,3
107364,11,4
107364,12,3
107364,13,4
107364,14,8
108943,0,2
108943,1,8
108943,2,4
108943,3,7
108943,4,2
108943,5,8
108943,6,7
108943,7,1
108943,8,8
108943,9,6
108943,10,5
108943,11,8
108943,12,5
108943,13,7
108943,14,6
106795,0,2
106795,1,6
106795,2,7
106795,3,3
106795,4,1
106795,5,6
106795,6,4
106795,7,1
106795,8,0
106795,9,1
106795,10,4
106795,11,7
106795,12,8
106795,13,6
106795,14,5
101019,0,5
101019,1,5
101019,2,5
101019,3,6
101019,4,7
101019,5,5
101019,6,1
101019,7,1
101019,8,2
101019,9,3
101019,10,6
101019,11,6
101019,12,6
101019,13,2
101019,14,8
108938,0,5
108938,1,7
108938,2,2
108938,3,5
108938,4,2
108938,5,2
108938,6,3
108938,7,5
108938,8,2
108938,9,3
108938,10,8
108938,11,5
108938,12,5
108938,13,1
108938,14,7
110363,0,0
110363,1,2
110363,2,4
110363,3,0
110363,4,1
110363,5,8
110363,6,1
110363,7,5
110363,8,6
110363,9,6
110363,10,4
110363,11,0
110363,12,8
110363,13,8
110363,14,0
105524,0,3
105524,1,2
105524,2,6
105524,3,3
105524,4,5
105524,5,1
105524,6,3
105524,7,7
105524,8,5
105524,9,5
105524,10,0
105524,11,3
105524,12,7
105524,13,4
105524,14,8
108835,0,6
108835,1,2
108835,2,2
108835,3,0
108835,4,1
108835,5,2
108835,6,0
108835,7,7
108835,8,0
108835,9,7
108835,10,3
108835,11,2
108835,12,6
108835,13,8
108835,14,0
110599,0,0
110599,1,2
110599,2,0
110599,3,2
110599,4,0
110599,5,1
110599,6,3
110599,7,5
110599,8,8
110599,9,5
110599,10,0
110599,11,4
110599,12,1
110599,13,8
110599,14,0
110668,0,1
110668,1,6
110668,2,7
110668,3,7
110668,4,2
110668,5,3
110668,6,0
110668,7,5
110668,8,6
110668,9,0
110668,10,4
110668,11,5
110668,12,2
110668,13,1
110668,14,8
106533,0,1
106533,1,8
106533,2,0
106533,3,2
106533,4,2
106533,5,0
106533,6,8
106533,7,5
106533,8,1
106533,9,1
106533,10,8
106533,11,8
106533,12,0
106533,13,6
106533,14,3
107438,0,4
107438,1,2
107438,2,6
107438,3,6
107438,4,1
107438,5,0
107438,6,0
107438,7,7
107438,8,8
107438,9,3
107438,10,3
107438,11,8
107438,12,4
107438,13,4
107438,14,5
107262,0,3
107262,1,8
107262,2,7
107262,3,1
107262,4,5
107262,5,3
107262,6,0
107262,7,0
107262,8,7
107262,9,8
107262,10,0
107262,11,4
107262,12,8
107262,13,6
107262,14,1
101927,0,0
101927,1,7
101927,2,5
101927,3,4
101927,4,2
101927,5,2
101927,6,2
101927,7,2
101927,8,0
101927,9,3
101927,10,6
101927,11,2
101927,12,3
101927,13,7
101927,14,3
108222,0,7
108222,1,5
108222,2,7
108222,3,7
108222,4,0
108222,5,1
108222,6,3
108222,7,1
108222,8,3
108222,9,1
108222,10,0
108222,11,7
108222,12,2
108222,13,2
108222,14,6
105938,0,1
105938,1,6
105938,2,7
105938,3,1
105938,4,8
105938,5,0
105938,6,0
105938,7,5
105938,8,5
105938,9,8
105938,10,8
105938,11,2
105938,12,8
105938,13,3
105938,14,1
107993,0,1
107993,1,3
107993,2,4
107993,3,8
107993,4,1
107993,5,5
107993,6,2
107993,7,1
107993,8,2
107993,9,6
107993,10,5
107993,11,3
107993,12,6
107993,13,4
107993,14,7
104181,0,2
104181,1,8
104181,2,0
104181,3,7
104181,4,2
104181,5,0
104181,6,3
104181,7,8
104181,8,4
104181,9,6
104181,10,7
104181,11,1
104181,12,1
104181,13,4
104181,14,1
106425,0,3
106425,1,8
106425,2,7
106425,3,6
106425,4,7
106425,5,0
106425,6,4
106425,7,3
106425,8,8
106425,9,3
106425,10,3
106425,11,4
106425,12,4
106425,13,8
106425,14,3
105006,0,5
105006,1,7
105006,2,2
105006,3,5
105006,4,3
105006,5,8
105006,6,5
105006,7,3
105006,8,3
105006,9,5
105006,10,8
105006,11,6
105006,12,2
105006,13,2
105006,14,4
105133,0,8
105133,1,8
105133,2,1
105133,3,5
105133,4,5
105133,5,5
105133,6,2
105133,7,5
105133,8,7
105133,9,1
105133,10,3
105133,11,8
105133,12,1
105133,13,0
105133,14,4
102976,0,3
102976,1,1
102976,2,3
102976,3,4
102976,4,1
102976,5,7
102976,6,0
102976,7,1
102976,8,7
102976,9,3
102976,10,6
102976,11,7
102976,12,3
102976,13,5
102976,14,7
107417,0,4
107417,1,8
107417,2,1
107417,3,3
107417,4,4
107417,5,4
107417,6,2
107417,7,5
107417,8,6
107417,9,3
107417,10,8
107417,11,0
107417,12,8
107417,13,2
107417,14,4
105571,0,5
105571,1,6
105571,2,7
105571,3,6
105571,4,1
105571,5,0
105571,6,6
105571,7,3
105571,8,0
105571,9,5
105571,10,0
105571,11,0
105571,12,8
105571,13,1
105571,14,0
110910,0,2
110910,1,8
110910,2,2
110910,3,8
110910,4,0
110910,5,7
110910,6,2
110910,7,7
110910,8,3
110910,9,2
110910,10,7
110910,11,1
110910,12,3
110910,13,4
110910,14,7
101305,0,1
101305,1,4
101305,2,6
101305,3,0
101305,4,1
101305,5,4
101305,6,2
101305,7,1
101305,8,8
101305,9,3
101305,10,8
101305,11,0
101305,12,5
101305,13,3
101305,14,2
104499,0,1
104499,1,0
104499,2,3
104499,3,3
104499,4,8
104499,5,7
104499,6,1
104499,7,6
104499,8,4
104499,9,4
104499,10,7
104499,11,4
104499,12,6
104499,13,0
104499,14,5
110090,0,7
110090,1,1
110090,2,4
110090,3,6
110090,4,4
110090,5,7
110090,6,5
110090,7,0
110090,8,5
110090,9,2
110090,10,6
110090,11,3
110090,12,2
110090,13,0
110090,14,8
108653,0,0
108653,1,8
108653,2,6
108653,3,6
108653,4,8
108653,5,1
108653,6,3
108653,7,2
108653,8,3
108653,9,6
108653,10,8
108653,11,3
108653,12,4
108653,13,6
108653,14,1
101636,0,8
101636,1,6
101636,2,7
101636,3,8
101636,4,5
101636,5,1
101636,6,2
101636,7,6
101636,8,7
101636,9,3
101636,10,7
101636,11,4
101636,12,6
101636,13,7
101636,14,0
105764,0,8
105764,1,0
105764,2,6
105764,3,7
105764,4,0
105764,5,1
105764,6,6
105764,7,1
105764,8,4
105764,9,3
105764,10,4
105764,11,0
105764,12,7
105764,13,0
105764,14,2
110990,0,6
110990,1,1
110990,2,8
110990,3,1
110990,4,5
110990,5,2
110990,6,1
110990,7,7
110990,8,5
110990,9,2
110990,10,8
110990,11,0
110990,12,5
110990,13,6
110990,14,1
101237,0,6
101237,1,6
101237,2,2
101237,3,0
101237,4,4
101237,5,8
101237,6,8
101237,7,7
101237,8,4
101237,9,4
101237,10,7
101237,11,5
101237,12,3
101237,13,6
101237,14,0
105351,0,4
105351,1,5
105351,2,8
105351,3,3
105351,4,4
105351,5,0
105351,6,0
105351,7,2
105351,8,5
105351,9,8
105351,10,6
105351,11,8
105351,12,6
105351,13,8
105351,14,3
102378,0,5
102378,1,8
102378,2,2
102378,3,0
102378,4,6
102378,5,5
102378,6,5
102378,7,4
102378,8,6
102378,9,4
102378,10,5
102378,11,0
102378,12,2
102378,13,0
102378,14,7
107041,0,2
107041,1,2
107041,2,4
107041,3,1
107041,4,0
107041,5,1
107041,6,2
107041,7,1
107041,8,8
107041,9,7
107041,10,4
107041,11,1
107041,12,1
107041,13,2
107041,14,1
107886,0,4
107886,1,1
107886,2,3
107886,3,5
107886,4,6
107886,5,2
107886,6,6
107886,7,5
107886,8,3
107886,9,2
107886,10,8
107886,11,0
107886,12,8
107886,13,5
107886,14,3
107652,0,1
107652,1,5
107652,2,0
107652,3,4
107652,4,2
107652,5,6
107652,6,6
107652,7,6
107652,8,6
107652,9,6
107652,10,2
107652,11,0
107652,12,7
107652,13,5
107652,14,3
107341,0,1
107341,1,0
107341,2,1
107341,3,3
107341,4,0
107341,5,3
107341,6,7
107341,7,5
107341,8,7
107341,9,6
107341,10,3
107341,11,7
107341,12,7
107341,13,7
107341,14,5
102442,0,8
102442,1,0
102442,2,4
102442,3,4
102442,4,8
102442,5,0
102442,6,2
102442,7,5
102442,8,1
102442,9,7
102442,10,4
102442,11,5
102442,12,6
102442,13,4
102442,14,3
102667,0,1
102667,1,3
102667,2,3
102667,3,1
102667,4,1
102667,5,6
102667,6,3
102667,7,1
102667,8,0
102667,9,3
102667,10,2
102667,11,0
102667,12,8
102667,13,7
102667,14,1
109851,0,2
109851,1,4
109851,2,4
109851,3,0
109851,4,8
109851,5,5
109851,6,7
109851,7,1
109851,8,0
109851,9,4
109851,10,5
109851,11,8
109851,12,3
109851,13,0
109851,14,2
103698,0,7
103698,1,2
103698,2,3
103698,3,8
103698,4,8
103698,5,8
103698,6,6
103698,7,8
103698,8,1
103698,9,2
103698,10,2
103698,11,8
103698,12,3
103698,13,2
103698,14,7
104082,0,5
104082,1,1
104082,2,4
104082,3,4
104082,4,2
104082,5,6
104082,6,6
104082,7,7
104082,8,2
104082,9,0
104082,10,6
104082,11,8
104082,12,1
104082,13,7
104082,14,6
101085,0,6
101085,1,5
101085,2,2
101085,3,0
101085,4,3
101085,5,1
101085,6,6
101085,7,3
101085,8,4
101085,9,8
101085,10,0
101085,11,1
101085,12,5
101085,13,4
101085,14,2
109775,0,2
109775,1,6
109775,2,6
109775,3,6
109775,4,0
109775,5,1
109775,6,7
109775,7,4
109775,8,4
109775,9,0
109775,10,4
109775,11,6
109775,12,5
109775,13,1
109775,14,7
105890,0,8
105890,1,3
105890,2,2
105890,3,5
105890,4,2
105890,5,7
105890,6,3
105890,7,3
105890,8,5
105890,9,6
105890,10,2
105890,11,1
105890,12,4
105890,13,4
105890,14,2
103117,0,8
103117,1,0
103117,2,7
103117,3,5
103117,4,5
103117,5,6
103117,6,2
103117,7,7
103117,8,8
103117,9,2
103117,10,5
103117,11,4
103117,12,4
103117,13,5
103117,14,7
110341,0,7
110341,1,2
110341,2,1
110341,3,6
110341,4,6
110341,5,6
110341,6,5
110341,7,3
110341,8,7
110341,9,8
110341,10,4
110341,11,4
110341,12,8
110341,13,7
110341,14,1
104731,0,1
104731,1,0
104731,2,1
104731,3,2
104731,4,4
104731,5,4
104731,6,5
104731,7,8
104731,8,5
104731,9,7
104731,10,3
104731,11,2
104731,12,7
104731,13,1
104731,14,6
107448,0,1
107448,1,1
107448,2,2
107448,3,3
107448,4,1
107448,5,2
107448,6,8
107448,7,7
107448,8,0
107448,9,8
107448,10,2
107448,11,4
107448,12,0
107448,13,0
107448,14,0
110428,0,2
110428,1,0
110428,2,1
110428,3,5
110428,4,2
110428,5,0
110428,6,2
110428,7,3
110428,8,6
110428,9,0
110428,10,8
110428,11,6
110428,12,5
110428,13,7
110428,14,4
107529,0,1
107529,1,7
107529,2,5
107529,3,7
107529,4,2
107529,5,8
107529,6,3
107529,7,5
107529,8,3
107529,9,6
107529,10,7
107529,11,3
107529,12,1
107529,13,4
107529,14,5
105109,0,6
105109,1,7
105109,2,1
105109,3,4
105109,4,3
105109,5,6
105109,6,6
105109,7,2
105109,8,8
105109,9,7
105109,10,7
105109,11,2
105109,12,0
105109,13,5
105109,14,8
110047,0,1
110047,1,3
110047,2,6
110047,3,6
110047,4,0
110047,5,6
110047,6,3
110047,7,4
110047,8,8
110047,9,4
110047,10,0
110047,11,8
110047,12,3
110047,13,3
110047,14,0
110862,0,7
110862,1,2
110862,2,2
110862,3,7
110862,4,3
110862,5,0
110862,6,5
110862,7,6
110862,8,8
110862,9,3
110862,10,3
110862,11,4
110862,12,7
110862,13,1
110862,14,3
105922,0,6
105922,1,1
105922,2,4
105922,3,0
105922,4,4
105922,5,0
105922,6,3
105922,7,4
105922,8,3
105922,9,2
105922,10,5
105922,11,5
105922,12,2
105922,13,2
105922,14,7
107731,0,6
107731,1,4
107731,2,0
107731,3,2
107731,4,8
107731,5,4
107731,6,6
107731,7,4
107731,8,4
107731,9,7
107731,10,7
107731,11,8
107731,12,4
107731,13,4
107731,14,0
102903,0,8
102903,1,7
102903,2,0
102903,3,1
102903,4,2
102903,5,0
102903,6,0
102903,7,1
102903,8,4
102903,9,8
102903,10,6
102903,11,8
102903,12,6
102903,13,6
102903,14,7
109471,0,4
109471,1,0
109471,2,6
109471,3,2
109471,4,2
109471,5,0
109471,6,3
109471,7,0
109471,8,6
109471,9,7
109471,10,0
109471,11,2
109471,12,0
109471,13,4
109471,14,7
103545,0,7
103545,1,4
103545,2,4
103545,3,6
103545,4,4
103545,5,2
103545,6,6
103545,7,1
103545,8,1
103545,9,3
103545,10,5
103545,11,3
103545,12,3
103545,13,4
103545,14,1
102407,0,4
102407,1,5
102407,2,7
102407,3,8
102407,4,1
